OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD,x,y
14739,0145724134,CARILION GILES COMMUNITY HOSPITAL,159 HARTLEY WAY,PEARISBURG,VA,24134,NOT AVAILABLE,(540) 921-6000,CRITICAL ACCESS,OPEN,25,GILES,51071,USA,37.3330790700001,-80.71302141,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY/OTHER,3/26/2015 12:00:00 AM,https://www.carilionclinic.org,491302,NOT AVAILABLE,51,NON-PROFIT,-999,25,NOT AVAILABLE,Y,-8984932.44374778,4485635.9652663
14740,0007224073,CARILION NEW RIVER VALLEY,2900 LAMB CIRCLE,CHRISTIANSBURG,VA,24073,NOT AVAILABLE,(540) 731-2000,GENERAL ACUTE CARE,OPEN,146,MONTGOMERY,51121,USA,37.08910231,-80.5054411099999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,https://www.carilionclinic.org,490042,NEW RIVER VALLEY MEDICAL CENTER,51,NON-PROFIT,-999,146,LEVEL III,Y,-8961824.71045307,4451533.78805961
14741,0007824013,CARILION ROANOKE COMMUNITY HOSPITAL,101 ELM AVE,ROANOKE,VA,24013,NOT AVAILABLE,(540) 985-8000,GENERAL ACUTE CARE,OPEN,197,ROANOKE,51770,USA,37.26607749,-79.9392059199999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,https://www.carilionclinic.org,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,197,NOT AVAILABLE,N,-8898791.69743303,4476259.7370891
14742,0007124134,CARILION ROANOKE MEMORIAL HOSPITAL,1906 BELLEVIEW AVE,ROANOKE,VA,24014,NOT AVAILABLE,(540) 981-7000,GENERAL ACUTE CARE,OPEN,703,GILES,51071,USA,37.32222391,-80.72250418,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,https://www.carilionclinic.org,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,703,LEVEL I,Y,-8985988.0608755,4484116.32258086
14743,0000324450,CARILION ROCKBRIDGE COMMUNITY HOSPITAL,1 HEALTH CIRCLE,LEXINGTON,VA,24450,NOT AVAILABLE,(540) 458-3300,CRITICAL ACCESS,OPEN,25,LEXINGTON,51678,USA,37.7785170700001,-79.4409549599999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,https://www.carilionclinic.org,491304,NOT AVAILABLE,51,NON-PROFIT,-999,25,NOT AVAILABLE,Y,-8843326.65427857,4548184.77779863
14744,0005824651,CARILION TAZEWELL COMMUNITY HOSPITAL,388 BEN BOLT AVENUE,TAZEWELL,VA,24651,NOT AVAILABLE,(276) 988-8700,GENERAL ACUTE CARE,OPEN,56,TAZEWELL,51185,USA,37.1238875000001,-81.48895155,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,https://www.carilionclinic.org,490117,NOT AVAILABLE,51,NON-PROFIT,-999,56,NOT AVAILABLE,Y,-9071308.59182374,4456389.20409133
14745,0014922560,VCU HEALTH TAPPAHANNOCK HOSPITAL,618 HOSPITAL ROAD,TAPPAHANNOCK,VA,22560,NOT AVAILABLE,(804) 443-3311,GENERAL ACUTE CARE,OPEN,67,ESSEX,51057,USA,37.9012459800001,-76.87887582,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,https://www.vcuhealth.org/tappahannock/locations/tappahannock-hospital,490084,NOT AVAILABLE,51,NON-PROFIT,-999,67,NOT AVAILABLE,Y,-8558117.30904171,4565484.55961806
14746,0145924503,CENTRA SPECIALTY HOSPITAL,3300 RIVERMONT AVENUE,LYNCHBURG,VA,24503,NOT AVAILABLE,(434) 200-1791,LONG TERM CARE,OPEN,36,LYNCHBURG,51680,USA,37.4382583300001,-79.18779398,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY/OTHER,3/26/2015 12:00:00 AM,NOT AVAILABLE,492010,NOT AVAILABLE,51,NON-PROFIT,-999,36,NOT AVAILABLE,N,-8815144.90289625,4500371.67960829
14747,0002222908,UNIVERSITY OF VIRGINIA MEDICAL CENTER,1215 LEE STREET,CHARLOTTESVILLE,VA,22903,NOT AVAILABLE,(434) 924-0000,GENERAL ACUTE CARE,OPEN,643,CHARLOTTESVILLE,51540,USA,38.0313398000001,-78.49868708,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,3/12/2014 12:00:00 AM,https://www.uvahealth.com,490009,NOT AVAILABLE,51,NON-PROFIT,-999,643,LEVEL I,Y,-8738433.87368612,4583854.02200573
14748,0000122939,AUGUSTA HEALTH,78 MEDICAL CENTER DRIVE,FISHERSVILLE,VA,22939,NOT AVAILABLE,(540) 332-4800,GENERAL ACUTE CARE,OPEN,244,AUGUSTA,51015,USA,38.0945244100001,-78.98683733,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,www.augustahealth.com,490018,NOT AVAILABLE,51,NON-PROFIT,-999,244,NOT AVAILABLE,Y,-8792774.51094673,4592787.56092679
14749,0006524273,NORTON COMMUNITY HOSPITAL,100 FIFTEENTH STREET NW,NORTON,VA,24273,NOT AVAILABLE,(276) 439-1000,GENERAL ACUTE CARE,OPEN,129,NORTON,51720,USA,36.93295679,-82.6419751399999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,www.balladhealth.org,490001,NOT AVAILABLE,51,NON-PROFIT,-999,129,NOT AVAILABLE,Y,-9199662.59073517,4429765.94379337
14750,0006224266,RUSSELL COUNTY HOSPITAL,"58 CARROLL ST, PO BOX 3600",LEBANON,VA,24266,NOT AVAILABLE,(276) 883-8000,GENERAL ACUTE CARE,OPEN,78,RUSSELL,51167,USA,36.89871348,-82.0787843799999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,www.balladhealth.org,490002,NOT AVAILABLE,51,NON-PROFIT,-999,78,NOT AVAILABLE,Y,-9136968.48211249,4424998.14034281
14751,0148624354,SMYTH COUNTY COMMUNITY HOSPITAL,245 MEDICAL PARK DRIVE,MARION,VA,24354,NOT AVAILABLE,(276) 378-1000,GENERAL ACUTE CARE,OPEN,44,SMYTH,51173,USA,36.85202553,-81.4883674499999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY/OTHER,3/26/2015 12:00:00 AM,www.balladhealth.org,490038,NOT AVAILABLE,51,NON-PROFIT,-999,44,NOT AVAILABLE,Y,-9071243.57010916,4418501.07604417
14752,0006424273,WELLMONT MT. VIEW REGIONAL MEDICAL CENTER,310 THIRD STREET NE,NORTON,VA,24273,NOT AVAILABLE,(276) 679-9100,GENERAL ACUTE CARE,OPEN,168,NORTON,51720,USA,36.94446004,-82.6254642499999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,www.balladhealth.org,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,168,NOT AVAILABLE,Y,-9197824.60686782,4431368.05794339
14753,0000224445,BATH COUNTY COMMUNITY HOSPITAL,"106 PARK DR, PO DRAWER Z",HOT SPRINGS,VA,24445,NOT AVAILABLE,(540) 839-7000,CRITICAL ACCESS,OPEN,25,BATH,51017,USA,37.9929072,-79.8320306099999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,www.bathhospital.org,491300,NOT AVAILABLE,51,NON-PROFIT,-999,25,NOT AVAILABLE,Y,-8886860.99649822,4578423.88656046
14754,0005724614,BUCHANAN GENERAL HOSPITAL,1535 SLATE CREEK ROAD,GRUNDY,VA,24614,NOT AVAILABLE,(276) 935-1000,GENERAL ACUTE CARE,OPEN,134,BUCHANAN,51027,USA,37.2852789200001,-82.06553917,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,www.bgh.org,490127,NOT AVAILABLE,51,NON-PROFIT,-999,134,NOT AVAILABLE,Y,-9135494.03207984,4478945.93930566
14755,0005124523,BEDFORD MEMORIAL HOSPITAL,1613 OAKWOOD STREET,BEDFORD,VA,24523,NOT AVAILABLE,(540) 586-2441,GENERAL ACUTE CARE,OPEN,50,BEDFORD,51019,USA,37.3514029,-79.51751849,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,www.bmhva.com,490088,NOT AVAILABLE,51,NON-PROFIT,-999,50,NOT AVAILABLE,Y,-8851849.66745152,4488201.66519641
14756,0183223116,BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER,8260 ATLEE ROAD,MECHANICSVILLE,VA,23116,NOT AVAILABLE,(804) 764-6000,GENERAL ACUTE CARE,OPEN,225,HANOVER,51085,USA,37.6284154800001,-77.38651607,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,5/5/2020 12:00:00 AM,www.bonsecours.com/hospitals/memorial/index.asp,490069,NOT AVAILABLE,51,NON-PROFIT,-999,225,NOT AVAILABLE,Y,-8614627.56317788,4527065.55710089
14757,0010823223,BON SECOURS RICHMOND COMMUNITY HOSPITAL,1500 NORTH 28TH STREET,RICHMOND,VA,23223,NOT AVAILABLE,(804) 225-1700,GENERAL ACUTE CARE,OPEN,104,RICHMOND,51760,USA,37.54016604,-77.4069398399999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,www.bonsecours.com/hospitals/richmond/index.asp,490094,NOT AVAILABLE,51,NON-PROFIT,-999,104,NOT AVAILABLE,N,-8616901.12685436,4514668.8137307
14758,0000000125,BON SECOURS ST. MARY'S HOSPITAL,5801 BREMO ROAD,RICHMOND,VA,23226,NOT AVAILABLE,(804) 285-2011,GENERAL ACUTE CARE,OPEN,391,CHESTERFIELD,51041,USA,37.51019015,-77.69623495,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,5/23/2015 12:00:00 AM,www.bonsecours.com/locations/hospitals-medical-centers/richmond/st-marys-hospital,490059,NOT AVAILABLE,51,NON-PROFIT,-999,391,NOT AVAILABLE,N,-8649105.31118854,4510461.32305608
14759,0012623505,BON SECOURS DEPAUL MEDICAL CENTER,150 KINGSLEY LANE,NORFOLK,VA,23505,NOT AVAILABLE,(757) 889-5000,GENERAL ACUTE CARE,OPEN,175,NORFOLK,51710,USA,36.89948466,-76.28162015,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,www.bonsecourshamptonroads.com/depaul/,490011,NOT AVAILABLE,51,NON-PROFIT,-999,175,NOT AVAILABLE,Y,-8491631.11198391,4425105.49059707
14760,0014623707,BON SECOURS MARYVIEW MEDICAL CENTER,3636 HIGH STREET,PORTSMOUTH,VA,23707,NOT AVAILABLE,(757) 398-2200,GENERAL ACUTE CARE,OPEN,346,PORTSMOUTH,51740,USA,36.8366363600001,-76.34743187,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,www.bonsecourshamptonroads.com/maryview/,490017,NOT AVAILABLE,51,NON-PROFIT,-999,346,NOT AVAILABLE,Y,-8498957.23914254,4416360.39902186
14761,0007924014,CARILION MEDICAL CENTER,1906 BELLEVIEW AVENUE,ROANOKE,VA,24014,NOT AVAILABLE,(800) 422-8482,GENERAL ACUTE CARE,OPEN,752,ROANOKE,51770,USA,37.25119819,-79.94254375,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,www.carilionclinic.org,490024,NOT AVAILABLE,51,NON-PROFIT,-999,752,LEVEL I,Y,-8899163.26296899,4474178.65434213
14762,0196784882,CENTRA HEALTH,1920 ATHERHOLT ROAD,LYNCHBURG,VA,24502,NOT AVAILABLE,(434) 200-4444,GENERAL ACUTE CARE,OPEN,534,LYNCHBURG,51680,USA,37.4136928,-79.1692269,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY/OTHER,2/28/2022 12:00:00 AM,www.centrahealth.com,490021,NOT AVAILABLE,51,NON-PROFIT,-999,534,NOT AVAILABLE,N,-8813078.02500513,4496928.1744814
14763,0144124501,LYNCHBURG GENERAL HOSPITAL,1901 TATE SPRINGS ROAD,LYNCHBURG,VA,24501,NOT AVAILABLE,(434) 200-3000,GENERAL ACUTE CARE,OPEN,358,LYNCHBURG,51680,USA,37.41701527,-79.1715779899999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY/OTHER,3/26/2015 12:00:00 AM,www.centrahealth.com,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,358,LEVEL II,Y,-8813339.74714674,4497393.83997372
14764,0005624503,VIRGINIA BAPTIST HOSPITAL,3300 RIVERMONT AVENUE,LYNCHBURG,VA,24503,NOT AVAILABLE,(434) 200-4628,GENERAL ACUTE CARE,OPEN,561,LYNCHBURG,51680,USA,37.43789546,-79.18784233,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,www.centrahealth.com,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,561,NOT AVAILABLE,N,-8815150.28519363,4500320.80561078
14765,0010723901,CENTRA SOUTHSIDE COMMUNITY HOSPITAL,800 OAK STREET,FARMVILLE,VA,23901,NOT AVAILABLE,(434) 392-8811,GENERAL ACUTE CARE,OPEN,116,PRINCE EDWARD,51147,USA,37.3026795500001,-78.40431589,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,www.centrasouthside.com,490090,NOT AVAILABLE,51,NON-PROFIT,-999,116,NOT AVAILABLE,Y,-8727928.52086976,4481380.80897188
14766,0011923320,CHESAPEAKE REGIONAL MEDICAL CENTER,736 BATTLEFIELD BOULEVARD NORTH,CHESAPEAKE,VA,23320,NOT AVAILABLE,(757) 312-8121,GENERAL ACUTE CARE,OPEN,310,CHESAPEAKE,51550,USA,36.7455092500001,-76.24603947,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,www.chesapeakeregional.com,490120,NOT AVAILABLE,51,NON-PROFIT,-999,310,NOT AVAILABLE,Y,-8487670.28880423,4403693.17507391
14767,0012723507,CHILDREN'S HOSPITAL OF THE KING'S DAUGHTERS,601 CHILDREN'S LANE,NORFOLK,VA,23507,NOT AVAILABLE,(757) 668-7000,CHILDREN,OPEN,206,NORFOLK,51710,USA,36.86252074,-76.3016762299999,622110,"CHILDREN'S HOSPITALS, GENERAL",https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,3/12/2014 12:00:00 AM,www.chkd.org,493301,NOT AVAILABLE,51,NON-PROFIT,-999,206,LEVEL I,Y,-8493863.74459682,4419961.23657712
14768,0011723970,VCU COMMUNITY MEMORIAL HOSPITAL,125 BUENA VISTA CIRCLE,SOUTH HILL,VA,23970,NOT AVAILABLE,(434) 447-3151,GENERAL ACUTE CARE,OPEN,70,MECKLENBURG,51117,USA,36.73360094,-78.13344839,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,www.cmh-sh.org,490098,NOT AVAILABLE,51,NON-PROFIT,-999,70,NOT AVAILABLE,N,-8697775.68869732,4402038.95941763
14769,0003122042,INOVA FAIRFAX HOSPITAL,3300 GALLOWS ROAD,FALLS CHURCH,VA,22042,NOT AVAILABLE,(703) 776-4001,GENERAL ACUTE CARE,OPEN,1043,FAIRFAX,51059,USA,38.85819852,-77.2276801199999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,3/12/2014 12:00:00 AM,www.inova.org,490063,NOT AVAILABLE,51,NON-PROFIT,-999,1043,LEVEL I,Y,-8596946.02610421,4701380.03329644
14770,0002522304,INOVA ALEXANDRIA HOSPITAL,4320 SEMINARY ROAD,ALEXANDRIA,VA,22304,NOT AVAILABLE,(703) 504-3000,GENERAL ACUTE CARE,OPEN,312,ALEXANDRIA,51510,USA,38.82212364,-77.10553472,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,www.inova.org/patient-and-visitor-information/facilities/inova-alexandria-hospital/index.jsp,490040,NOT AVAILABLE,51,NON-PROFIT,-999,312,NOT AVAILABLE,Y,-8583348.86237347,4696224.24327312
14771,0003022033,INOVA FAIR OAKS HOSPITAL,3600 JOSEPH SIEWICK DRIVE,FAIRFAX,VA,22033,NOT AVAILABLE,(703) 391-3600,GENERAL ACUTE CARE,OPEN,204,FAIRFAX,51059,USA,38.88458862,-77.37984899,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,3/12/2014 12:00:00 AM,www.inova.org/patient-and-visitor-information/facilities/inova-fair-oaks-hospital/index.jsp,490101,NOT AVAILABLE,51,NON-PROFIT,-999,204,NOT AVAILABLE,Y,-8613885.3872272,4705153.3397385
14772,0004020176,INOVA LOUDOUN HOSPITAL,44045 RIVERSIDE PARKWAY,LEESBURG,VA,20176,NOT AVAILABLE,(703) 858-6000,GENERAL ACUTE CARE,OPEN,323,LOUDOUN,51107,USA,39.0739514200001,-77.47802201,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,www.inova.org/patient-and-visitor-information/facilities/inova-loudoun-hospital/index.jsp,490043,NOT AVAILABLE,51,NON-PROFIT,-999,323,LEVEL III,Y,-8624813.95782324,4732270.0215437
14773,0003222306,INOVA MOUNT VERNON HOSPITAL,2501 PARKER'S LANE,ALEXANDRIA,VA,22306,NOT AVAILABLE,(703) 664-7000,GENERAL ACUTE CARE,OPEN,249,FAIRFAX,51059,USA,38.7397300700001,-77.0770461,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,3/12/2014 12:00:00 AM,www.inova.org/patient-and-visitor-information/facilities/inova-mount-vernon-hospital/index.jsp,490122,NOT AVAILABLE,51,NON-PROFIT,-999,249,NOT AVAILABLE,Y,-8580177.52370167,4684458.41283978
14774,0148224211,JOHNSTON MEMORIAL HOSPITAL,16000 JOHNSTON MEMORIAL DRIVE,ABINGDON,VA,24211,NOT AVAILABLE,(276) 258-1000,GENERAL ACUTE CARE,OPEN,140,WASHINGTON,51191,USA,36.72291339,-81.91212146,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY/OTHER,3/26/2015 12:00:00 AM,www.jmh.org,490053,NOT AVAILABLE,51,NON-PROFIT,-999,140,NOT AVAILABLE,Y,-9118415.65072398,4400554.54130909
14775,0012923502,LAKE TAYLOR TRANSITIONAL CARE HOSPITAL,1309 KEMPSVILLE ROAD,NORFOLK,VA,23502,NOT AVAILABLE,(757) 461-5001,LONG TERM CARE,OPEN,104,NORFOLK,51710,USA,36.86713036,-76.20623768,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,www.laketaylor.org,492001,NOT AVAILABLE,51,NON-PROFIT,-999,104,NOT AVAILABLE,N,-8483239.57380877,4420602.61968522
14776,0001222401,MARY WASHINGTON HOSPITAL,1001 SAM PERRY BOULEVARD,FREDERICKSBURG,VA,22401,NOT AVAILABLE,(540) 741-1100,GENERAL ACUTE CARE,OPEN,981,FREDERICKSBURG,51630,USA,38.3115218900001,-77.4832286,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,www.marywashingtonhealthcare.com,490022,NOT AVAILABLE,51,NON-PROFIT,-999,981,LEVEL II,Y,-8625393.55277081,4623527.36173616
14777,0001422554,STAFFORD HOSPITAL,101 HOSPITAL CENTER BLVD,STAFFORD,VA,22554,NOT AVAILABLE,(540) 741-9000,GENERAL ACUTE CARE,OPEN,210,STAFFORD,51179,USA,38.41525697,-77.40720772,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,www.marywashingtonhealthcare.com/locations/stafford-hospital,490140,NOT AVAILABLE,51,NON-PROFIT,-999,210,NOT AVAILABLE,Y,-8616930.94711955,4638254.92740044
14778,0006024228,DICKENSON COMMUNITY HOSPITAL,312 HOSPITAL DRIVE,CLINTWOOD,VA,24228,NOT AVAILABLE,(276) 926-0300,CRITICAL ACCESS,OPEN,25,DICKENSON,51051,USA,37.16067851,-82.44904833,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,www.msha.com/dch.cfm?id=1507,491303,NOT AVAILABLE,51,NON-PROFIT,-999,25,NOT AVAILABLE,Y,-9178186.0764856,4461527.02688348
14779,0019020169,NOVANT HEALTH UVA HEALTH SYSTEM HAYMARKET MEDICAL CENTER,15225 HEALTHCOTE BLVD,HAYMARKET,VA,20169,NOT AVAILABLE,(571) 284-1000,GENERAL ACUTE CARE,OPEN,60,PRINCE WILLIAM,51153,USA,38.82079041,-77.64280762,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,3/7/2017 12:00:00 AM,www.novanthealth.org/haymarket,490144,NOT AVAILABLE,51,NON-PROFIT,-999,60,NOT AVAILABLE,Y,-8643157.8080185,4696033.74928564
14780,0001622701,NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MEDICAL CENTER,501 SUNSET LANE,CULPEPER,VA,22701,NOT AVAILABLE,(540) 829-4100,GENERAL ACUTE CARE,OPEN,70,CULPEPER,51047,USA,38.45523117,-78.01334457,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,3/12/2014 12:00:00 AM,www.novanthealthuva.org,490019,NOT AVAILABLE,51,NON-PROFIT,-999,70,NOT AVAILABLE,Y,-8684405.79261259,4643935.82108337
14781,0004220110,NOVANT HEALTH UVA HEALTH SYSTEM PRINCE WILLIAM MEDICAL CENTER,8700 SUDLEY ROAD,MANASSAS,VA,20110,NOT AVAILABLE,(703) 369-8000,GENERAL ACUTE CARE,OPEN,150,MANASSAS,51683,USA,38.76731361,-77.4875262199999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,3/12/2014 12:00:00 AM,www.pwhs.org,490045,NOT AVAILABLE,51,NON-PROFIT,-999,150,NOT AVAILABLE,Y,-8625871.96164083,4688395.83851773
14782,0014822482,BON SECOURS RAPPAHANNOCK GENERAL HOSPITAL,101 HARRIS ROAD,KILMARNOCK,VA,22482,NOT AVAILABLE,(804) 435-8000,CRITICAL ACCESS,OPEN,35,LANCASTER,51103,USA,37.70122087,-76.38749461,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,www.richmond.bonsecours.com/find-a-facility-rappahannock-general-hospital.html,491308,NOT AVAILABLE,51,NON-PROFIT,-999,35,NOT AVAILABLE,Y,-8503417.00295913,4537303.89913246
14783,0012123413,RIVERSIDE SHORE MEMORIAL HOSPITAL,20480 MARKET STREET,ONANCOCK,VA,23417,NOT AVAILABLE,(757) 414-8000,GENERAL ACUTE CARE,OPEN,52,NORTHAMPTON,51131,USA,37.4754289300001,-75.86407258,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,www.riversideonline.com,490037,NOT AVAILABLE,51,NON-PROFIT,-999,52,NOT AVAILABLE,Y,-8445149.92910954,4505584.26679846
